Learning rate,Momentum,Ilosc iteracji,MSE,STD
0.01,0,55921.98,20586.44243331523
0.1,0,6505.04,4280.700230456497
0.2,0,2613.12,750.5194737007431
0.4,0,1395.08,544.3013811624526
0.7,0,778.05,315.64768670340686
0.1,0.0,5426.05,2165.9011672192287
0.1,0.25,4218.01,1451.6993072557652
0.1,0.5,3303.22,637.6423521794403
0.1,0.75,2940.0,845.8705753855197
0.1,1.0,2583.48,638.8172543415249
