LR,Tired number,MSQE,STD
0.001,0,3.80329423774,0.587727535701
0.10075,0,2.81728835047,0.688105427556
0.2005,0,2.59361187099,0.629720781617
0.30025,0,2.68968271052,0.562158984814
0.4,0,2.5226740213,0.65444253093
0.2,0,2.70059641013,0.633168172246
0.2,2,2.76686274981,0.663957124414
0.2,4,2.61310619352,0.637370364269
0.2,6,2.64339385199,0.669994547961
0.2,8,2.70318779408,0.632826434566
